1056,391000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185331,-1.5691961345816132,0.0002480119647163548,-0.0006291487155243303,-0.0006971667446702412,-1.570800018358586,-0.07947525438398692,0.17590409089410886,0.023781011142986086,-0.032857713594882265,0.013017258312851387,-0.08313889908537442,0.0,0.0,0.0,0.0,0.0,0.0
1056,411000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185322,-1.5691961345816114,0.0002480119647163548,-0.0006291487155225539,-0.000697166744669353,-1.570800018358586,-0.07947525438399036,0.17590409089410686,0.023781011142984476,-0.03285771359456352,0.013017258312870261,-0.08313889908556765,0.0,0.0,0.0,0.0,0.0,0.0
1056,431000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185313,-1.5691961345816132,0.0002480119647154666,-0.0006291487155216657,-0.0006971667446711294,-1.570800018358586,-0.07947525438398992,0.17590409089410303,0.023781011142983144,-0.03285771359419187,0.013017258312888913,-0.08313889908580496,0.0,0.0,0.0,0.0,0.0,0.0
1056,451000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185322,-1.5691961345816114,0.0002480119647154666,-0.0006291487155225539,-0.000697166744669353,-1.570800018358586,-0.07947525438399353,0.1759040908941138,0.02378101114298581,-0.03285771359462486,0.013017258312867597,-0.08313889908541794,0.0,0.0,0.0,0.0,0.0,0.0
1056,471000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185313,-1.5691961345816132,0.0002480119647163548,-0.0006291487155225539,-0.0006971667446702412,-1.570800018358586,-0.07947525438399411,0.17590409089410075,0.023781011142981645,-0.03285771359396272,0.013017258312901792,-0.08313889908633404,0.0,0.0,0.0,0.0,0.0,0.0
1056,491000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185322,-1.5691961345816123,0.0002480119647163548,-0.0006291487155216657,-0.0006971667446711294,-1.570800018358586,-0.07947525438399503,0.1759040908941042,0.023781011142982755,-0.03285771359398787,0.013017258312902014,-0.08313889908598854,0.0,0.0,0.0,0.0,0.0,0.0
1056,511000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185322,-1.5691961345816132,0.00024801196471724296,-0.0006291487155225539,-0.0006971667446711294,-1.570800018358586,-0.07947525438398975,0.17590409089411047,0.023781011142985475,-0.0328577135946474,0.013017258312865376,-0.08313889908540867,0.0,0.0,0.0,0.0,0.0,0.0
1056,531000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185331,-1.5691961345816132,0.0002480119647163548,-0.0006291487155216657,-0.0006971667446702412,-1.570800018358586,-0.07947525438399441,0.17590409089410652,0.023781011142982367,-0.03285771359388856,0.013017258312906232,-0.08313889908594418,0.0,0.0,0.0,0.0,0.0,0.0
1056,551000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185322,-1.5691961345816114,0.0002480119647163548,-0.0006291487155216657,-0.0006971667446702412,-1.570800018358586,-0.07947525438399344,0.17590409089410425,0.023781011142982922,-0.032857713594197646,0.01301725831289069,-0.08313889908583039,0.0,0.0,0.0,0.0,0.0,0.0
1056,571000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185313,-1.5691961345816132,0.0002480119647163548,-0.0006291487155216657,-0.0006971667446711294,-1.570800018358586,-0.0794752543839943,0.17590409089410464,0.0237810111429827,-0.03285771359399414,0.013017258312901125,-0.08313889908616584,0.0,0.0,0.0,0.0,0.0,0.0
1056,591000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185322,-1.5691961345816132,0.0002480119647145784,-0.0006291487155216657,-0.000697166744669353,-1.570800018358586,-0.07947525438398953,0.1759040908941088,0.023781011142984976,-0.032857713594628246,0.013017258312865376,-0.08313889908533623,0.0,0.0,0.0,0.0,0.0,0.0
1056,611000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185313,-1.5691961345816123,0.0002480119647163548,-0.0006291487155234421,-0.0006971667446702412,-1.570800018358586,-0.07947525438399647,0.1759040908941214,0.02378101114298614,-0.03285771359439765,0.013017258312877589,-0.08313889908585526,0.0,0.0,0.0,0.0,0.0,0.0
1056,631000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185322,-1.5691961345816132,0.00024801196471724296,-0.0006291487155234421,-0.0006971667446711294,-1.570800018358586,-0.07947525438399042,0.1759040908941123,0.02378101114298614,-0.03285771359472506,0.013017258312860713,-0.08313889908528538,0.0,0.0,0.0,0.0,0.0,0.0
1056,651000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185322,-1.5691961345816132,0.0002480119647163548,-0.0006291487155234421,-0.0006971667446702412,-1.570800018358586,-0.07947525438398628,0.17590409089410847,0.023781011142986863,-0.03285771359500994,0.01301725831284517,-0.0831388990849824,0.0,0.0,0.0,0.0,0.0,0.0
1056,671000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.7852602393185331,-1.5691961345816132,0.0002480119647163548,-0.0006291487155216657,-0.0006971667446711294,-1.570800018358586,-0.07947525438399389,0.17590409089410536,0.023781011142982922,-0.0328577135940466,0.013017258312897129,-0.08313889908606281,0.0,0.0,0.0,0.0,0.0,0.0
